"KKID","KKMC","FBDX","KKTP","SSDL","DLID","KKWZDZ","SSJGID","SSJG","BZZT","SBLX","X","Y","KKLX","CSSBBH","DDMS","SSXQ","JKFS","KKZY","BSFW","JJDS","SGDW","JSSJ","YSSJ","ZBQ","JSZT","QTSB","BZ","DYLYD","YDYDJL","DYLX","WLJRFS","WLTGS","YWLJRDJL","DLKD","LMCZ","CDS","RJTLL","YWFJDCD","YWXRD","FJDCDKD","LKID","SBZT","UPDATE_TIME","EAST","SOUTH","WEST","NORTH","HIS_SBZT","HIS_EAST","HIS_SOUTH","HIS_WEST","HIS_NORTH","CLOUD_ID","TOLLGATENO","DWSSQY","DWZT","QDFS","QDDBH","QDQBMS","JGZT","SFNRGJJH","FXS","DWPMT","DWPMTMS","DXXSJT","DXXSJTMS","NXBSJT","NXBSJTMS","XXDSJT","XXDSJTMS","BXNSJT","BXNSJTMS","ISDELFLG","JGSB"
"0272014JY00052","和平大道建设一路JY","","","","","","420107000000","青山大队","1","2","114.36700935509701","30.62482718552195","2","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10109","0272014JY00052","3","0","","","","","1","2","","","upload/20150411/20150411103537d.jpg","","","","upload/20150411/20150411103541x.jpg","","","","1",""
"0272014JY00075","三眼桥路三眼桥北路JY","","","","","","420102000000","江岸大队","1","2","114.273925355097","30.61560418552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10120","0272014JY00075","2","0","","","","","1","2","","","","","upload/20150410/20150410154005n.jpg","","","","upload/20150410/20150410154001b.jpg","","1",""
"0272014JY00077","沿江大道张自忠路JY","","","","","","420102000000","江岸大队","1","2","114.306356355097","30.60549918552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10122","0272014JY00077","2","0","","","","","1","2","","","","","upload/20150410/20150410154100n.jpg","","","","upload/20150410/20150410154057b.jpg","","1",""
"0272014JY00078","友谊南路民主二路JY","","","","","","420103000000","江汉大队","1","2","114.275092355097","30.578111185521948","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10123","0272014JY00078","2","0","","","","","1","2","","","","","upload/20150410/20150410154307n.jpg","","","","upload/20150410/20150410154303b.jpg","","1",""
"0272014JY00084","工业路鄂州街JY","","","","","","420107000000","青山大队","1","2","114.38174135509698","30.63104818552195","2","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10125","0272014JY00084","2","0","","","","","1","2","","","","","upload/20150411/20150411103840n.jpg","","","","upload/20150411/20150411103844b.jpg","","1",""
"0272014JY00009","沿江大道南京路JY","","","","","","420102000000","江岸大队","1","2","114.293490355097","30.581707185521946","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10126","0272014JY00009","2","0","","","","","1","2","","","","","upload/20150410/20150410160535n.jpg","","","","upload/20150410/20150410160532b.jpg","","1",""
"0272014JY00067","秦园东路沙湖路JY","","","","","","420106000000","武昌大队","1","2","114.34175035509699","30.578168185521953","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","1","1","1","","","","","","10136","0272014JY00067","3","","","","","","1","4","","","upload/20150411/20150411104437d.jpg","","upload/20150411/20150411104426n.jpg","","upload/20150411/20150411104420x.jpg","","upload/20150411/20150411104415b.jpg","","1",""
"19","航空路立交桥武胜路上桥处","","","","","","420104000000","硚口大队","1","4","114.26240935509699","30.580464185521947","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10250","19","2","","","","","","","","","","","","","","","","","","1",""
"20","解放大道航空路口","","","","","","420104000000","硚口大队","1","4","114.26122235509699","30.582544185521953","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10251","20","2","0","","","","","","","","","","","","","","","","","1",""
"21","航空路立交全景","","","","","","420104000000","硚口大队","1","4","114.26048535509699","30.58267018552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10252","21","2","0","","","","","","","","","","","","","","","","","1",""
"22","解放大道中山公园段","","","","","","420104000000","硚口大队","1","4","114.26746435509699","30.58453418552195","4","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10253","22","2","0","","","","","","","","","","","","","","","","","1",""
"23","解放大道新华路段","","","","","","420103000000","江汉大队","1","4","114.271508355097","30.585474185521953","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10254","23","2","0","","","","","","","","","","","","","","","","","1",""
"24","解放大道江汉北路口","","","","","","420103000000","江汉大队","1","4","114.27906435509698","30.588500185521955","4","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10255","24","2","0","","","","","","","","","","","","","","","","","1",""
"25","解放大道台北路口","","","","","","420102000000","江岸大队","1","4","114.28338335509698","30.592277185521947","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10256","25","2","0","","","","","","","","","","","","","","","","","1",""
"179","张之洞路首义路口","","","","","","420106000000","武昌大队","1","4","114.303834355097","30.53572118552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10257","179","1","0","","","","","","","","","","","","","","","","","1",""
"298","东湖路水果湖路","","","","","","420106000000","武昌大队","1","4","114.338058355097","30.549495185521952","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10280","298","","0","","","","","","","","","","","","","","","","","1",""
"294","南湖大道华中农大","","","","","","420111000000","洪山大队","1","4","114.349291355097","30.482832185521953","4","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10290","294","3","3 ","","","","","","","","","","","","","","","","","1",""
"301","野芷湖桥桥面","","","","","","420111000000","洪山大队","1","4","114.328268355097","30.46700418552195","4","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10291","301","3","3 ","","","","","","","","","","","","","","","","","1",""
"302","三环线文化路立交","","","","","","420111000000","洪山大队","1","4","114.321356355097","30.46056118552195","4","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10292","302","3","3 ","","","","","","","","","","","","","","","","","1",""
"305","武珞路珞狮路口","","","","","","420111000000","洪山大队","1","4","114.34827135509698","30.528295185521948","4","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10293","305","3","3 ","","","","","","","","","","","","","","","","","1",""
"26","解放大道香港路立交","","","","","","420102000000","江岸大队","1","4","114.28712735509701","30.596562185521954","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10294","26","2","0","","","","","","","","","","","","","","","","","1",""
"306","和平大道三弓路口","","","","","","420107000000","青山大队","1","4","114.362839355097","30.62256118552195","4","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10295","306","3","0","","","","","","","","","","","","","","","","","1",""
"27","解放大道三阳路口","","","","","","420102000000","江岸大队","1","4","114.293388355097","30.602277185521952","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10296","27","2","0","","","","","","","","","","","","","","","","","1",""
"307","和平大道建四路口","","","","","","420107000000","青山大队","1","4","114.377609355097","30.63149018552195","4","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10297","307","3","0","","","","","","","","","","","","","","","","","1",""
"28","解放大道解放公园路口","","","","","","420102000000","江岸大队","1","4","114.296886355097","30.605775185521945","4","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10298","28","2","0","","","","","","","","","","","","","","","","","1",""
"308","沿港路中百超市","","","","","","420107000000","青山大队","1","4","114.39806235509698","30.640696185521953","4","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10299","308","3","0","","","","","","","","","","","","","","","","","1",""
"0272014JY00039","珞瑜东路关山大道JY","","","","","","420118000000","东湖高新大队","1","2","114.40775235509699","30.50977018552195","2","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","1","","","","","","","10098","0272014JY00039","3","0","","","","","1","2","","","upload/20150411/20150411104630d.jpg","","upload/20150411/20150411104634n.jpg","","","","","","1",""
"0272014JY00047","建设大道航空侧路JY","","","","","","420104000000","硚口大队","1","2","114.250562355097","30.590673185521954","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10105","0272014JY00047","2","0","","","","","1","2","","","upload/20150410/20150410160851d.jpg","","","","upload/20150410/20150410160855x.jpg","","","","1",""
"0272014JY00049","和平大道建设八路JY","","","","","","420107000000","青山大队","1","2","114.397752355097","30.642222185521952","2","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","1","","","","","","","10107","0272014JY00049","3","0","","","","","1","2","","","upload/20150410/20150410134750d.jpg","","","","upload/20150410/20150410134800x.jpg","","","","1",""
"0272014JY00060","汉江大道江汉桥东侧JY","","","","","","420105000000","汉阳大队","1","2","114.26022635509699","30.56368518552195","2","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","1","","","","","","","10114","0272014JY00100","2","0","","","","","1","3","","","upload/20150411/20150411150114d.jpg","","upload/20150411/20150411150122n.jpg","","upload/20150411/20150411150126x.jpg","","","","1",""
"0272014JY00072","建设大道妙墩路JY","","","","","","420104000000","硚口大队","1","2","114.255761355097","30.59519818552195","2","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10118","0272014JY00072","2","","","","","","1","2","","","upload/20150410/20150410160955d.jpg","","","","upload/20150410/20150410160958x.jpg","","","","1",""
"0272014JY00073","三眼桥路唐蔡路JY","","","","","","420102000000","江岸大队","1","2","114.27043035509697","30.620778185521953","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10119","0272014JY00073","2","0","","","","","1","2","","","","","upload/20150410/20150410161043n.jpg","","","","upload/20150410/20150410161040b.jpg","","1",""
"HPKK001","岱黄公路府河桥头","","","","","","420116000000","黄陂大队","1","1","114.29905335509699","30.68927518552195","1","","","黄陂大队","","","","","","","","","","","","","","","","","","","","","","","","","HPKK001","0","2015/6/24 11:14:43","","1","","1","","","","","","10145","HPKK001","4","0","","","","","","2","","","","","","","","","","","1",""
"153","汉阳大道翠微横路","","","","","","420105000000","汉阳大队","1","4","114.257599355097","30.55220618552195","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10169","153","2","0","","","","","","","","","","","","","","","","","1",""
"asdf","ad","","","","","","420140000000","特勤大队","1","4","114.187254355097","30.63323618552195","4","","","特勤大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10150","asdf","5","","","","","","","","","","","","","","","","","","1",""
"148","龙阳大道陶家岭段","","","","","","420105000000","汉阳大队","1","4","114.18709635509698","30.535305185521952","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10167","148","3","0","","","","","","","","","","","","","","","","","1",""
"152","汉阳大道五琴路口","","","","","","420105000000","汉阳大队","1","4","114.24626335509698","30.553674185521952","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10168","152","2","0","","","","","","","","","","","","","","","","","1",""
"154","琴台路文化宫立交","","","","","","420105000000","汉阳大队","1","4","114.257815355097","30.55369318552195","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10170","154","2","0","","","","","","","","","","","","","","","","","1",""
"182","汉阳大道锅顶山变电站","","","","","","420105000000","汉阳大队","1","4","114.18609735509697","30.56975918552195","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10181","182","3","0","","","","","","","","","","","","","","","","","1",""
"184","汉阳大道三环立交桥","","","","","","420105000000","汉阳大队","1","4","114.16064935509698","30.566489185521952","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10182","184","5","0","","","","","","","","","","","","","","","","","1",""
"187","龙阳大道烟厂段（摩尔城）","","","","","","420105000000","汉阳大队","1","4","114.201315355097","30.560873185521945","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10183","212","2","0","","","","","","","","","","","","","","","","","1",""
"195","江城大道墨水湖桥南","","","","","","420105000000","汉阳大队","1","4","114.223632355097","30.535360185521952","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10184","195","3","0","","","","","","","","","","","","","","","","","1",""
"196","江城大道四新大道口","","","","","","420105000000","汉阳大队","1","4","114.21460435509701","30.52133518552195","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10185","196","3","3 ","","","","","","","","","","","","","","","","","1",""
"197","江城大道三环立交桥","","","","","","420105000000","汉阳大队","1","4","114.20583035509699","30.510004185521946","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10186","197","5","3 ","","","","","","","","","","","","","","","","","1",""
"202","鹦鹉大道前进集贸市场","","","","","","420105000000","汉阳大队","1","4","114.25055335509698","30.52515318552195","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10187","205","3","0","","","","","","","","","","","","","","","","","1",""
"203","琴台路金龙路","","","","","","420105000000","汉阳大队","1","4","114.20356235509699","30.573971185521952","4","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10188","203","3","0","","","","","","","","","","","","","","","","","1",""
"109","卓刀泉立交桥顶层","","","","","","420111000000","洪山大队","1","4","114.364487355097","30.52137418552195","4","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10189","109","3","4","","","","","","","","","","","","","","","","","1",""
"6","湖北剧场","","","","","","420106000000","武昌大队","1","4","114.30142835509699","30.54366018552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10190","8","1","0","","","","","","","","","","","","","","","","","1",""
"7","武珞路首义路口","","","","","","420106000000","武昌大队","1","4","114.30445335509698","30.542857185521953","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10191","7","1","0","","","","","","","","","","","","","","","","","1",""
"9","首义隧道大桥端","","","","","","420128000000","大桥大队","1","4","114.29837335509701","30.545823185521946","4","","","大桥大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10192","9","1","0","","","","","","","","","","","","","","","","","1",""
"34","长江二桥武昌铁索","","","","","","420129000000","二桥大队","1","4","114.32112735509699","30.60451918552195","4","","","二桥大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10193","34","1","0","","","","","","","","","","","","","","","","","1",""
"73","东湖路黄鹂路口  ","","","","","","420106000000","武昌大队","1","4","114.359439355097","30.565850185521952","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10204","73","3","0","","","","","","","","","","","","","","","","","1",""
"74","东湖路东湖宾馆","","","","","","420106000000","武昌大队","1","4","114.35458535509698","30.55885218552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10205","74","3","0","","","","","","","","","","","","","","","","","1",""
"75","洪山路双湖桥","","","","","","420106000000","武昌大队","1","4","114.34783835509698","30.54826018552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10206","75","3","0","","","","","","","","","","","","","","","","","1",""
"107","和平大道铁机路口","","","","","","420106000000","武昌大队","1","4","114.344299355097","30.60840218552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10207","107","2","0","","","","","","","","","","","","","","","","","1",""
"108","解放路大成路口","","","","","","420106000000","武昌大队","1","4","114.293125355097","30.545579185521955","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10208","108","2","0","","","","","","","","","","","","","","","","","1",""
"117","和平大道建十一路口","","","","","","420107000000","青山大队","1","4","114.408644355097","30.64565518552195","4","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10216","117","4","4","","","","","","","","","","","","","","","","","1",""
"118","和平大道建十路口","","","","","","420107000000","青山大队","1","4","114.405218355097","30.64587618552195","4","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10217","118","3","0","","","","","","","","","","","","","","","","","1",""
"147","徐东路梨园段","","","","","","420106000000","武昌大队","1","4","114.349757355097","30.584074185521952","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10240","144","1","0","","","","","","","","","","","","","","","","","1",""
"171","中山路友谊大道路口","","","","","","420106000000","武昌大队","1","4","114.31198135509699","30.55462018552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10241","171","1","3 ","","","","","","","","","","","","","","","","","1",""
"172","友谊大道武昌大队","","","","","","420106000000","武昌大队","1","4","114.31160935509699","30.56013018552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10242","172","1","3 ","","","","","","","","","","","","","","","","","1",""
"173","友谊大道新河街路口","","","","","","420106000000","武昌大队","1","4","114.311463355097","30.567966185521953","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10243","173","1","","","","","","","","","","","","","","","","","","1",""
"174","友谊大道湖大路口","","","","","","420106000000","武昌大队","1","4","114.323579355097","30.579727185521946","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10244","174","1","3 ","","","","","","","","","","","","","","","","","1",""
"0272014JY00007","光谷大道创业街路口","","","","","","420118000000","东湖高新大队","0","2","114.41745935509701","30.50232418552194","2","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10055","0272014JY00007","","0","","","","","2","2","","","","","","","","","","","0",""
"0272014JY00004","光谷大道创业街JY","","","","","","420118000000","东湖高新大队","1","2","114.41748335509699","30.50237118552195","2","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10074","0272014JY00004","2","0","","","","","1","2","","","","","upload/20150410/20150410134130nan.jpg","","","","upload/20150410/20150410134125bei.jpg","","1",""
"0272014JY00017","公正路紫砂路JY","","","","","","420106000000","武昌大队","1","2","114.326692355097","30.557853185521953","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10079","0272014JY00017","2","0","","","","","1","2","","","upload/20150410/20150410120902dong.jpg","","","","upload/20150410/20150410120914xi.jpg","","","","1",""
"0272014JY00041","临江大道中山路JY","","","","","","420106000000","武昌大队","1","2","114.29437335509698","30.558129185521952","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","10099","0272014JY00041","2","","","","","","1","2","","","","","upload/20150410/20150410140031n.jpg","","","","upload/20150410/20150410140028b.jpg","","1",""
"0272014JY00042","南湖大道华农北门JY","","","","","","420111000000","洪山大队","1","2","114.347989355097","30.48277018552195","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10100","0272014JY00042","2","0","","","","","1","2","","","upload/20150410/20150410135134d.jpg","","","","upload/20150410/20150410135139x.jpg","","","","1",""
"0272014JY00074","建设大道万松园路JY","","","","","","420102000000","江岸大队","1","2","114.26089835509698","30.596807185521953","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","1","","1","","","","","","","10140","0272014JY00074","2","0","","","","","1","2","","","upload/20150410/20150410161138d.jpg","","","","upload/20150410/20150410161144x.jpg","","","","1",""
"0272014JY00081","赫山路玫瑰街JY","","","","","","420105000000","汉阳大队","1","2","114.215646355097","30.56714718552195","2","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10142","0272014JY00081","2","0","","","","","1","3","","","upload/20150411/20150411145444d.jpg","","upload/20150411/20150411145449n.jpg","","upload/20150411/20150411145453x.jpg","","","","1",""
"0272014JY00082","建设一路建岗南街JY","","","","","","420107000000","青山大队","1","2","114.36996135509699","30.62131118552195","2","","","青山大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","10143","0272014JY00082","2","0","","","","","1","2","","","upload/20150411/20150411105035d.jpg","","","","upload/20150411/20150411105040x.jpg","","","","1",""
"HPKK003","巨龙大道阳光天下","","","","","","420116000000","黄陂大队","1","1","114.29669435509697","30.69885518552195","1","","","黄陂大队","","","","","","","","","","","","","","","","","","","","","","","","","HPKK003","0","2015/6/24 11:14:43","1","","1","","","","","","","10146","HPKK003","4","0","","","","","","2","","","","","","","","","","","1",""
"HPKK002","岱黄公路府河收费站","","","","","","420116000000","黄陂大队","1","1","114.30361235509699","30.704532185521952","1","","","黄陂大队","","","","","","","","","","","","","","","","","","","","","","","","","HPKK002","1","2015/6/24 11:14:43","","","","","","","","","","901","HPKK002","4","4","","","","","","2","","","","","","","","","","","1",""
"177","小东门路口","","","","","","420106000000","武昌大队","1","4","114.31298335509699","30.54618218552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10246","177","1","0","","","","","","","","","","","","","","","","","1",""
"189","公正路余家湖路口","","","","","","420106000000","武昌大队","1","4","114.33111435509701","30.55832118552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10258","189","1","0","","","","","","","","","","","","","","","","","1",""
"200","省委正门高清","","","","","","420106000000","武昌大队","1","4","114.346252355097","30.548206185521952","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10259","200","1","0","","","","","","","","","","","","","","","","","1",""
"201","省政府正门高清","","","","","","420106000000","武昌大队","1","4","114.33625135509699","30.54766218552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10260","201","1","0","","","","","","","","","","","","","","","","","1",""
"271","和平大道理工大","","","","","","420106000000","武昌大队","1","4","114.34962635509699","30.613158185521946","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10261","271","1","0","","","","","","","","","","","","","","","","","1",""
"272","中山路公平路","","","","","","420106000000","武昌大队","1","4","114.30816035509699","30.556728185521947","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10262","272","1","0","","","","","","","","","","","","","","","","","1",""
"274","中山路解放路","","","","","","420106000000","武昌大队","1","4","114.296943355097","30.557508185521946","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10263","274","1","0","","","","","","","","","","","","","","","","","1",""
"275","临江大道彭刘杨路口","","","","","","420106000000","武昌大队","1","4","114.28628535509698","30.542940185521953","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10264","275","1","0","","","","","","","","","","","","","","","","","1",""
"276","临江大道张之洞路口","","","","","","420106000000","武昌大队","1","4","114.28482935509699","30.538263185521952","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10265","276","1","0","","","","","","","","","","","","","","","","","1",""
"277","首义路701所门前","","","","","","420106000000","武昌大队","1","4","114.30305135509698","30.53363518552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10266","277","1","0","","","","","","","","","","","","","","","","","1",""
"278","张之洞路中南财大","","","","","","420106000000","武昌大队","1","4","114.30708435509697","30.535815185521947","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10267","278","","3 ","","","","","","","","","","","","","","","","","1",""
"279","解放路彭刘杨路","","","","","","420106000000","武昌大队","1","4","114.292746355097","30.54221518552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10268","279","","3 ","","","","","","","","","","","","","","","","","1",""
"280","解放路火炬路","","","","","","420106000000","武昌大队","1","4","114.295893355097","30.55429318552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10269","280","","0","","","","","","","","","","","","","","","","","1",""
"281","中山路中铁十一局","","","","","","420106000000","武昌大队","1","4","114.31245335509698","30.55161218552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10270","281","","0","","","","","","","","","","","","","","","","","1",""
"282","粮道街胭脂路","","","","","","420106000000","武昌大队","1","4","114.30319935509701","30.55016918552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10271","282","","0","","","","","","","","","","","","","","","","","1",""
"283","解放路中华路","","","","","","420106000000","武昌大队","1","4","114.29480935509699","30.55143418552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10272","283","","0","","","","","","","","","","","","","","","","","1",""
"284","民主路中铁七局段","","","","","","420106000000","武昌大队","1","4","114.324164355097","30.54669818552195","4","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/3/18 17:27:00","","","","","","","","","","10273","284","","0","","","","","","","","","","","","","","","","","1",""
